Name;ISIN;Symbol;Market;Source;Notes
HBX GROUP INTERNATIONAL PLC;IT0005339160;PLC;Bolsa de Madrid;spain_cnmv;
IBERDROLA, S.A.;;;Bolsa de Madrid;spain_cnmv;
IBERPAPEL GESTION, S.A.;;;Bolsa de Madrid;spain_cnmv;
INDRA SISTEMAS, S.A.;;;Bolsa de Madrid;spain_cnmv;
INDUSTRIA DE DISEÑO TEXTIL, S.A.;;;Bolsa de Madrid;spain_cnmv;
INMOBILIARIA DEL SUR, S.A.;;;Bolsa de Madrid;spain_cnmv;
INMOCEMENTO, S.A.;;;Bolsa de Madrid;spain_cnmv;
INNOVATIVE SOLUTIONS ECOSYSTEM, S.A.;IT0001206769;SOL;Bolsa de Madrid;spain_cnmv;
INSTITUTO DE CREDITO OFICIAL;;;Bolsa de Madrid;spain_cnmv;
INTERNATIONAL CONSOLIDATED AIRLINES GROUP, S.A.;IT0001206769;SOL;Bolsa de Madrid;spain_cnmv;
IZERTIS, S.A.;;;Bolsa de Madrid;spain_cnmv;
LABORATORIO REIG JOFRE, S.A.;;;Bolsa de Madrid;spain_cnmv;
LABORATORIOS FARMACEUTICOS ROVI, S.A.;;;Bolsa de Madrid;spain_cnmv;
LAR ESPAÑA REAL ESTATE SOCIMI, S.A.;NL0010558797;OCI;Bolsa de Madrid;spain_cnmv;
LIBERTAS 7, S.A.;;;Bolsa de Madrid;spain_cnmv;
LINEA DIRECTA ASEGURADORA, S.A., COMPAÑIA DE SEGUROS Y REASEGUROS;;;Bolsa de Madrid;spain_cnmv;
LINGOTES ESPECIALES, S.A.;;;Bolsa de Madrid;spain_cnmv;
LIWE ESPAÑOLA, S.A.;;;Bolsa de Madrid;spain_cnmv;
LOGISTA INTEGRAL, S.A.;;;Bolsa de Madrid;spain_cnmv;
MAPFRE, S.A.;;;Bolsa de Madrid;spain_cnmv;
MELIA HOTELS INTERNATIONAL S.A.;IT0003242622;TRN;Bolsa de Madrid;spain_cnmv;
MERLIN PROPERTIES, SOCIMI, S.A.;ES0105025003;MRL;Bolsa de Madrid;spain_cnmv;
METROVACESA, S.A.;;;Bolsa de Madrid;spain_cnmv;
MINERALES Y PRODUCTOS DERIVADOS, S.A.;;;Bolsa de Madrid;spain_cnmv;
MINOR HOTELS EUROPE & AMERICAS, S.A.;;;Bolsa de Madrid;spain_cnmv;
MIQUEL Y COSTAS & MIQUEL, S.A.;;;Bolsa de Madrid;spain_cnmv;
MONTEBALITO, S.A.;;;Bolsa de Madrid;spain_cnmv;
NATURGY ENERGY GROUP, S.A.;IT0001157020;ERG;Bolsa de Madrid;spain_cnmv;
NATURHOUSE HEALTH, S.A.;;;Bolsa de Madrid;spain_cnmv;
NEINOR HOMES, S.A.;;;Bolsa de Madrid;spain_cnmv;
NICOLAS CORREA, S.A.;;;Bolsa de Madrid;spain_cnmv;
NUEVA EXPRESIÓN TEXTIL, S.A;;;Bolsa de Madrid;spain_cnmv;
NYESA VALORES CORPORACION, S.A.;;;Bolsa de Madrid;spain_cnmv;
OBRASCON HUARTE LAIN, S.A.;;;Bolsa de Madrid;spain_cnmv;
OPDENERGY HOLDING, S.A.;IT0001157020;ERG;Bolsa de Madrid;spain_cnmv;
